Provider_ID,Members,BP_Control_Rate,A1c_Control_Rate,LDL_Control_Rate,Avg_PMPM,ER_Visits_per_1000,Admit_Rate_per_1000,Readmission_Rate,BPD_Closure,CBP_Closure,COA_Closure,GSD_Closure,LSC_Closure,PPC_Closure,TRC_Closure,WCC_Closure,Chronic_Score,Preventive_Score,Care_Coordination_Score,Behavioral_Score,Composite_VBC_Score,Provider_Tier
P0006,60,0.5,0.65,0.08333333333333333,851.0660212032342,333.3333333333333,250.0,0.5,0.45652173913043476,0.5476190476190477,0.46153846153846156,0.3953488372093023,0.42857142857142855,0.6486486486486487,0.5476190476190477,0.45,0.41111111111111104,0.4491579073100812,0.5981338481338482,0.3953488372093023,0.4560163066710084,Bronze
P0164,51,0.5882352941176471,0.7058823529411765,0.23529411764705882,833.2036911509656,352.94117647058823,156.86274509803923,0.45098039215686275,0.45454545454545453,0.6129032258064516,0.3548387096774194,0.45,0.625,0.3793103448275862,0.2727272727272727,0.5,0.5098039215686275,0.48359604105571846,0.32601880877742945,0.45,0.45374790815304794,Bronze
P0192,64,0.484375,0.65625,0.109375,829.267791190068,437.5,234.375,0.46875,0.5,0.6388888888888888,0.4782608695652174,0.39473684210526316,0.3783783783783784,0.4666666666666667,0.5510204081632653,0.6363636363636364,0.4166666666666667,0.498250721076808,0.508843537414966,0.39473684210526316,0.4535596111388855,Bronze
P0045,47,0.40425531914893614,0.6808510638297872,0.1702127659574468,877.451513716886,361.7021276595745,63.82978723404255,0.574468085106383,0.4642857142857143,0.5806451612903226,0.3235294117647059,0.5,0.48484848484848486,0.4,0.4827586206896552,0.5666666666666667,0.41843971631205673,0.45983256939139294,0.4413793103448276,0.5,0.4509296907184137,Bronze
P0232,61,0.45901639344262296,0.7377049180327869,0.09836065573770492,865.8594249674871,409.8360655737705,180.32786885245903,0.5573770491803278,0.3953488372093023,0.5609756097560976,0.525,0.35294117647058826,0.4358974358974359,0.5454545454545454,0.65,0.3902439024390244,0.43169398907103823,0.4366225438864406,0.5977272727272727,0.35294117647058826,0.4505300786305078,Bronze
P0140,61,0.45901639344262296,0.5901639344262295,0.16393442622950818,864.4301863572924,327.86885245901635,213.11475409836063,0.4262295081967213,0.39473684210526316,0.6739130434782609,0.5,0.5294117647058824,0.5365853658536586,0.325,0.6052631578947368,0.3076923076923077,0.40437158469945356,0.4347536289128074,0.46513157894736845,0.5294117647058824,0.4500385919300614,Bronze
P0190,56,0.5714285714285714,0.5892857142857143,0.16071428571428573,842.8944280949019,375.0,250.0,0.44642857142857145,0.5428571428571428,0.6578947368421053,0.3888888888888889,0.43243243243243246,0.3611111111111111,0.48484848484848486,0.4418604651162791,0.5588235294117647,0.44047619047619047,0.4629201680672269,0.46335447498238197,0.43243243243243246,0.4497274094941674,Bronze
P0069,53,0.5094339622641509,0.7547169811320755,0.16981132075471697,852.9791779305071,452.8301886792453,169.81132075471697,0.4339622641509434,0.3611111111111111,0.5,0.5897435897435898,0.375,0.36363636363636365,0.4864864864864865,0.475,0.46875,0.47798742138364775,0.4458102661227661,0.48074324324324325,0.375,0.44893149800579046,Bronze
P0170,63,0.5238095238095238,0.7142857142857143,0.2698412698412698,849.7815628209911,523.8095238095239,206.34920634920633,0.5079365079365079,0.43243243243243246,0.44680851063829785,0.3333333333333333,0.3888888888888889,0.42105263157894735,0.5348837209302325,0.4418604651162791,0.3888888888888889,0.5026455026455027,0.3939268215584005,0.4883720930232558,0.3888888888888889,0.4465982672653419,Bronze
P0202,51,0.4117647058823529,0.7058823529411765,0.21568627450980393,853.6094056499024,450.98039215686276,137.25490196078434,0.43137254901960786,0.40540540540540543,0.4,0.41935483870967744,0.5294117647058824,0.52,0.36666666666666664,0.3125,0.4857142857142857,0.4444444444444445,0.45761863245734213,0.33958333333333335,0.5294117647058824,0.4441544589181212,Bronze
P0092,47,0.5319148936170213,0.7446808510638298,0.1276595744680851,821.3848104666553,489.36170212765956,191.48936170212767,0.5957446808510638,0.48484848484848486,0.34375,0.4722222222222222,0.4,0.375,0.5,0.3103448275862069,0.5555555555555556,0.46808510638297873,0.4719065656565657,0.4051724137931034,0.4,0.44295555518501234,Bronze
P0176,51,0.47058823529411764,0.7450980392156863,0.19607843137254902,816.9191613429394,411.7647058823529,215.68627450980392,0.5686274509803921,0.41379310344827586,0.5555555555555556,0.45454545454545453,0.4117647058823529,0.47058823529411764,0.45454545454545453,0.36363636363636365,0.4838709677419355,0.4705882352941177,0.4556994402574459,0.40909090909090906,0.4117647058823529,0.4423552015608549,Bronze
P0182,66,0.5151515151515151,0.7878787878787878,0.13636363636363635,850.3119215281796,454.5454545454545,257.57575757575756,0.4696969696969697,0.41304347826086957,0.4772727272727273,0.5121951219512195,0.46808510638297873,0.42857142857142855,0.3170731707317073,0.4523809523809524,0.32558139534883723,0.47979797979797983,0.4198478560330887,0.38472706155632985,0.46808510638297873,0.44165518681248017,Bronze
P0218,52,0.4807692307692308,0.6730769230769231,0.1346153846153846,845.5549795311077,480.7692307692308,192.30769230769232,0.5576923076923077,0.5625,0.40625,0.5588235294117647,0.3333333333333333,0.5,0.34285714285714286,0.5428571428571428,0.5,0.4294871794871795,0.5303308823529411,0.44285714285714284,0.3333333333333333,0.4411666397328162,Bronze
P0171,46,0.5,0.6521739130434783,0.1956521739130435,821.2405035120121,413.04347826086956,217.3913043478261,0.6086956521739131,0.4117647058823529,0.65625,0.45454545454545453,0.3793103448275862,0.4411764705882353,0.45161290322580644,0.5666666666666667,0.34285714285714286,0.4492753623188406,0.41258594346829636,0.5091397849462366,0.3793103448275862,0.43698220606791655,Bronze
P0219,64,0.453125,0.6875,0.140625,860.2295174393516,406.25,218.75,0.421875,0.34375,0.5,0.5263157894736842,0.375,0.43902439024390244,0.4418604651162791,0.5,0.5102040816326531,0.4270833333333333,0.45482356533755997,0.47093023255813954,0.375,0.43320331147281144,Bronze
P0019,61,0.45901639344262296,0.6557377049180327,0.14754098360655737,825.193159757918,344.2622950819672,98.36065573770492,0.4918032786885246,0.4864864864864865,0.5641025641025641,0.6097560975609756,0.3333333333333333,0.525,0.36363636363636365,0.475,0.475,0.42076502732240434,0.5240606460118655,0.4193181818181818,0.3333333333333333,0.43191209265679475,Bronze
